fetched_at,statId,chgerId,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,busiId
2026-09-15T08:12:19.606842+00:00,LU003852,06,2,20260915171139,20260915163850,20260915164049,,LU
2026-09-15T08:12:19.606842+00:00,LU003977,02,3,20260915171111,20260915153133,20260915171110,20260915153133,LU
2026-09-15T08:12:19.606842+00:00,LU004070,16,3,20260915170513,20260915170535,20260914192420,20260914180428,LU
2026-09-15T08:12:19.606842+00:00,LU004181,06,3,20260915170947,20260915154546,20260915170944,20260915154546,LU
2026-09-15T08:12:19.606842+00:00,LU004206,06,3,20260915170425,20260915170449,20260915170452,20260914203142,LU
2026-09-15T08:12:19.606842+00:00,LU100338,11,3,20260915171000,20260915171010,20260914133853,20260914115833,LU
2026-09-15T08:12:19.606842+00:00,LU100368,05,3,20260915170805,20260915170809,20260913210444,20260913155559,LU
2026-09-15T08:12:19.606842+00:00,LU100368,21,3,20260915170410,20260915154303,20260915170407,20260915154303,LU
2026-09-15T08:12:19.606842+00:00,LU100436,03,2,20260915170546,20260915161645,20260915170537,,LU
2026-09-15T08:12:19.606842+00:00,LU100474,08,2,20260915170913,20260914152226,20260914231306,,LU
2026-09-15T08:12:19.606842+00:00,LU100474,40,2,20260915170754,20260915135110,20260915170746,,LU
2026-09-15T08:12:19.606842+00:00,LU100687,04,3,20260915170948,20260915170958,20260914232804,20260914190700,LU
2026-09-15T08:12:19.606842+00:00,LU100772,04,3,20260915170452,20260915054743,20260915170450,20260915054743,LU
2026-09-15T08:12:19.606842+00:00,LU100827,05,2,20260915170727,20260915160040,20260915170714,,LU
2026-09-15T08:12:19.606842+00:00,LU100856,08,3,20260915170706,20260915075631,20260915170704,20260915075631,LU
2026-09-15T08:12:19.606842+00:00,LU100856,36,3,20260915170747,20260915170758,20260915132445,20260915111159,LU
2026-09-15T08:12:19.606842+00:00,LU100913,09,3,20260915171039,20260915143327,20260915171037,20260915143327,LU
2026-09-15T08:12:19.606842+00:00,LU100918,10,3,20260915170629,20260915170634,20260914194743,20260914183324,LU
2026-09-15T08:12:19.606842+00:00,LU100944,14,3,20260915170918,20260915152648,20260915170916,20260915152648,LU
2026-09-15T08:12:19.606842+00:00,LU101184,04,3,20260915170219,20260915170227,20260915045112,20260914214835,LU
2026-09-15T08:12:19.606842+00:00,LU101184,06,3,20260915171204,20260911221842,20260912034410,20260915171204,LU
2026-09-15T08:12:19.606842+00:00,LU101279,01,3,20260915170414,20260915170420,20260913220252,20260913220223,LU
2026-09-15T08:12:19.606842+00:00,LU101359,08,3,20260915171003,20260915155556,20260915171001,20260915155556,LU
2026-09-15T08:12:19.606842+00:00,LU101400,01,3,20260915170841,20260915170908,20260914211055,20260914180610,LU
2026-09-15T08:12:19.606842+00:00,LU101402,07,3,20260915171131,20260913212801,20260914043931,20260913212801,LU
2026-09-15T08:12:19.606842+00:00,LU101446,13,3,20260915170510,20260915160156,20260915170509,20260915160156,LU
2026-09-15T08:12:19.606842+00:00,LU101504,13,3,20260915170245,20260915170307,20260915105604,20260915073444,LU
2026-09-15T08:12:19.606842+00:00,LU101509,06,3,20260915170838,20260915170842,20260915120649,20260915101918,LU
2026-09-15T08:12:19.606842+00:00,LU101528,09,2,20260915170834,20260915162552,20260915170825,,LU
2026-09-15T08:12:19.606842+00:00,LU101528,14,3,20260915170918,20260915170927,20260915030101,20260914194502,LU
2026-09-15T08:12:19.606842+00:00,LU101573,18,3,20260915170356,20260915133125,20260915170353,20260915133125,LU
2026-09-15T08:12:19.606842+00:00,LU101573,23,3,20260915170220,20260915170234,20260914230144,20260914213444,LU
2026-09-15T08:12:19.606842+00:00,LU101573,36,2,20260915171159,20260915113401,20260915121547,,LU
2026-09-15T08:12:19.606842+00:00,LU101578,32,3,20260915170743,20260915170913,20260914233236,20260914162428,LU
2026-09-15T08:12:19.606842+00:00,LU101631,07,3,20260915171158,20260915102513,20260915110648,20260915102513,LU
2026-09-15T08:12:19.606842+00:00,LU101631,38,2,20260915170945,20260915150402,20260915170941,,LU
2026-09-15T08:12:19.606842+00:00,LU101683,65,3,20260915170945,20260914124213,20260914190817,20260914124213,LU
2026-09-15T08:12:19.606842+00:00,LU101686,24,3,20260915170923,20260915170940,20260914143106,20260914100328,LU
2026-09-15T08:12:19.606842+00:00,LU101706,09,3,20260915170833,20260915170856,20260914141005,20260914123620,LU
2026-09-15T08:12:19.606842+00:00,LU101766,30,3,20260915170401,20260915170414,20260915144113,20260915120026,LU
2026-09-15T08:12:19.606842+00:00,LU101768,09,3,20260915171205,20260915145007,20260915171204,20260915145007,LU
2026-09-15T08:12:19.606842+00:00,LU101827,03,3,20260915170831,20260915074507,20260915170831,20260915074507,LU
2026-09-15T08:12:19.606842+00:00,NS850091,05,3,20260915170610,20260910090906,20260910010934,20260915170610,NS
2026-09-15T08:12:19.606842+00:00,NS850118,02,2,20260915170952,20260915050958,20260915050931,,NS
2026-09-15T08:12:19.606842+00:00,NS850118,12,2,20260915170901,20260915050918,20260915050934,,NS
2026-09-15T08:12:19.606842+00:00,NT100032,18,3,20260915170250,20260915170250,20260915063950,20260915170250,NT
2026-09-15T08:12:19.606842+00:00,NT100059,14,2,20260915170550,20260915090850,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT100060,05,3,20260915170250,20260915170250,20260914152850,20260915170250,NT
2026-09-15T08:12:19.606842+00:00,NT100084,10,3,20260915171050,20260915171050,20260914122350,20260915171050,NT
2026-09-15T08:12:19.606842+00:00,NT100090,02,2,20260915171050,20260915161850,20260915171050,,NT
2026-09-15T08:12:19.606842+00:00,NT100133,03,2,20260915170850,20260913155750,20260915170850,,NT
2026-09-15T08:12:19.606842+00:00,NT100211,04,3,20260915170950,20260915170950,20260915091050,20260915170950,NT
2026-09-15T08:12:19.606842+00:00,NT100334,06,9,20260915170350,20260915142450,20260915170350,,NT
2026-09-15T08:12:19.606842+00:00,NT100373,06,2,20260915170650,20260915155650,20260915170650,,NT
2026-09-15T08:12:19.606842+00:00,NT100373,13,2,20260915171050,20260915101750,20260915171050,,NT
2026-09-15T08:12:19.606842+00:00,NT100373,37,2,20260915170250,20260915140650,20260915170250,,NT
2026-09-15T08:12:19.606842+00:00,NT100416,14,2,20260915170550,20260914222550,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT100477,35,3,20260915170350,20260915170350,20260915144250,20260915170350,NT
2026-09-15T08:12:19.606842+00:00,NT100477,39,3,20260915170250,20260915170250,20260914135050,20260915170250,NT
2026-09-15T08:12:19.606842+00:00,NT100524,16,3,20260915171150,20260915171150,20260915110750,20260915171150,NT
2026-09-15T08:12:19.606842+00:00,NT100593,09,3,20260915170850,20260915170850,20260915145550,20260915170850,NT
2026-09-15T08:12:19.606842+00:00,NT100844,03,2,20260915170850,20260915170750,20260915170850,,NT
2026-09-15T08:12:19.606842+00:00,NT100844,04,3,20260915171050,20260915171050,20260915083850,20260915171050,NT
2026-09-15T08:12:19.606842+00:00,NT100985,04,3,20260915170550,20260915170550,20260915141750,20260915170550,NT
2026-09-15T08:12:19.606842+00:00,NT101161,09,2,20260915170350,20260915120050,20260915170350,,NT
2026-09-15T08:12:19.606842+00:00,NT101161,16,2,20260915170750,20260915085350,20260915170750,,NT
2026-09-15T08:12:19.606842+00:00,NT101177,05,2,20260915170950,20260915122150,20260915170950,,NT
2026-09-15T08:12:19.606842+00:00,NT101376,26,3,20260915171050,20260915171050,20260915170950,20260915171050,NT
2026-09-15T08:12:19.606842+00:00,NT101376,35,2,20260915170750,20260915124650,20260915170750,,NT
2026-09-15T08:12:19.606842+00:00,NT101522,03,2,20260915170550,20260915144250,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT101694,05,2,20260915170350,20260915130350,20260915170350,,NT
2026-09-15T08:12:19.606842+00:00,NT101773,21,2,20260915170250,20260915070350,20260915170250,,NT
2026-09-15T08:12:19.606842+00:00,NT101773,27,2,20260915170650,20260915101450,20260915170650,,NT
2026-09-15T08:12:19.606842+00:00,NT101897,01,2,20260915170550,20260915170450,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT101897,02,2,20260915170950,20260915161850,20260915170950,,NT
2026-09-15T08:12:19.606842+00:00,NT101915,01,3,20260915170250,20260915170250,20260915165050,20260915170250,NT
2026-09-15T08:12:19.606842+00:00,NT101945,20,9,20260915171051,20260915170950,20260915171051,,NT
2026-09-15T08:12:19.606842+00:00,NT102133,08,3,20260915170450,20260915170450,20260914071550,20260915170450,NT
2026-09-15T08:12:19.606842+00:00,NT102153,54,3,20260915171051,20260915171051,20260915002250,20260915171051,NT
2026-09-15T08:12:19.606842+00:00,NT102171,13,3,20260915170550,20260915170550,20260915044650,20260915170550,NT
2026-09-15T08:12:19.606842+00:00,NT102257,04,9,20260915170550,20260915162650,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT102277,10,3,20260915170250,20260915170250,20260915105550,20260915170250,NT
2026-09-15T08:12:19.606842+00:00,NT102301,16,3,20260915170950,20260915170950,20260913155350,20260915170950,NT
2026-09-15T08:12:19.606842+00:00,NT102319,02,3,20260915170450,20260915170450,20260915103150,20260915170450,NT
2026-09-15T08:12:19.606842+00:00,NT102319,08,3,20260915171051,20260915171051,20260915064950,20260915171051,NT
2026-09-15T08:12:19.606842+00:00,NT102414,06,9,20260915170850,20260915170050,20260915170850,,NT
2026-09-15T08:12:19.606842+00:00,NT102430,13,3,20260915170450,20260915170450,20260915164850,20260915170450,NT
2026-09-15T08:12:19.606842+00:00,NT102502,08,2,20260915170750,20260915160550,20260915170750,,NT
2026-09-15T08:12:19.606842+00:00,NT102510,10,3,20260915171051,20260915171051,20260915101350,20260915171051,NT
2026-09-15T08:12:19.606842+00:00,NT102510,13,9,20260915170310,20260912002150,20260912000550,20260912002150,NT
2026-09-15T08:12:19.606842+00:00,NT102531,10,3,20260915171150,20260915171150,20260915073450,20260915171150,NT
2026-09-15T08:12:19.606842+00:00,NT102543,04,2,20260915170650,20260915170550,20260915170650,,NT
2026-09-15T08:12:19.606842+00:00,NT102547,04,3,20260915170350,20260915170350,20260915164850,20260915170350,NT
2026-09-15T08:12:19.606842+00:00,NT102765,32,3,20260915170750,20260915170750,20260915062650,20260915170750,NT
2026-09-15T08:12:19.606842+00:00,NT102766,09,2,20260915170450,20260915153150,20260915170450,,NT
2026-09-15T08:12:19.606842+00:00,NT102766,25,2,20260915170350,20260915104350,20260915170350,,NT
2026-09-15T08:12:19.606842+00:00,NT102791,07,2,20260915170550,20260915132651,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT102799,10,9,20260915170310,20260829205151,20260830105150,,NT
2026-09-15T08:12:19.606842+00:00,NT102799,11,9,20260915170310,20260915044850,20260915073350,,NT
2026-09-15T08:12:19.606842+00:00,NT102839,06,2,20260915170750,20260915071750,20260915170750,,NT
2026-09-15T08:12:19.606842+00:00,NT102874,10,3,20260915171150,20260915171150,20260915063350,20260915171150,NT
2026-09-15T08:12:19.606842+00:00,NT102874,12,2,20260915170750,20260915170450,20260915170750,,NT
2026-09-15T08:12:19.606842+00:00,NT102885,22,3,20260915170450,20260915170450,20260915063950,20260915170450,NT
2026-09-15T08:12:19.606842+00:00,NT102949,08,2,20260915171150,20260915134950,20260915171150,,NT
2026-09-15T08:12:19.606842+00:00,NT102949,31,2,20260915170550,20260915104250,20260915170550,,NT
2026-09-15T08:12:19.606842+00:00,NT200139,01,3,20260915170450,20260915170450,20260915042850,20260915170450,NT
2026-09-15T08:12:19.606842+00:00,NT200246,01,3,20260915170550,20260915170550,20260915041250,20260915170550,NT
2026-09-15T08:12:19.606842+00:00,NX000025,02,2,20260915171152,20260915171151,20260915171152,,NX
2026-09-15T08:12:19.606842+00:00,OS300138,03,2,20260915170804,20260913145204,20260914092107,,OS
2026-09-15T08:12:19.606842+00:00,OS300142,01,5,20260915170504,20260912081609,20260912115305,,OS
2026-09-15T08:12:19.606842+00:00,PC000075,09,3,20260915170637,20260915043112,20260915153454,20260915170637,PC
2026-09-15T08:12:19.606842+00:00,PC000150,01,2,20260915170229,20260915065837,20260915170132,,PC
2026-09-15T08:12:19.606842+00:00,PC000342,04,2,20260915171035,20260915164506,20260915171005,,PC
2026-09-15T08:12:19.606842+00:00,PC000366,02,2,20260915170446,20260915161430,20260915170444,,PC
2026-09-15T08:12:19.606842+00:00,PC000376,03,2,20260915171208,20260915135244,20260915171138,,PC
2026-09-15T08:12:19.606842+00:00,PC000448,02,3,20260915170730,20260914115515,20260914194958,20260915170730,PC
2026-09-15T08:12:19.606842+00:00,PC000474,02,2,20260915170537,20260915155834,20260915170431,,PC
2026-09-15T08:12:19.606842+00:00,PC000565,07,3,20260915170432,20260914082010,20260912033056,20260915170432,PC
2026-09-15T08:12:19.606842+00:00,PC000565,11,3,20260915171001,20260912132338,20260912211042,20260915171001,PC
2026-09-15T08:12:19.606842+00:00,PC000664,01,2,20260915171008,20260915082334,20260915170906,,PC
2026-09-15T08:12:19.606842+00:00,PC000672,31,3,20260915170719,20260914213700,20260915014426,20260915170719,PC
2026-09-15T08:12:19.606842+00:00,PC000705,52,2,20260915170704,20260915160424,20260914012221,,PC
2026-09-15T08:12:19.606842+00:00,PC000722,04,2,20260915170618,20260915153637,20260915170612,,PC
2026-09-15T08:12:19.606842+00:00,PC001108,12,3,20260915170600,20260913213003,20260914043610,20260915170600,PC
2026-09-15T08:12:19.606842+00:00,PC001108,15,3,20260915171157,20260915093142,20260915115027,20260915171157,PC
2026-09-15T08:12:19.606842+00:00,PC001220,02,2,20260915170523,20260915134936,20260915170422,,PC
2026-09-15T08:12:19.606842+00:00,PC001266,01,3,20260915170642,20260915170617,20260915170624,20260915170642,PC
2026-09-15T08:12:19.606842+00:00,PC001282,02,2,20260915170808,20260915010303,20260915113935,,PC
2026-09-15T08:12:19.606842+00:00,PC001501,14,2,20260915171119,20260915094051,20260915171041,,PC
2026-09-15T08:12:19.606842+00:00,PC001568,01,2,20260915170759,20260915140021,20260915170753,,PC
2026-09-15T08:12:19.606842+00:00,PC001761,01,3,20260915170818,20260914170410,20260914223959,20260915170818,PC
2026-09-15T08:12:19.606842+00:00,PC001781,18,2,20260915170745,20260915161923,20260915170736,,PC
2026-09-15T08:12:19.606842+00:00,PI000259,01,3,20260915171117,20260915170915,20260915163107,20260915171117,PI
2026-09-15T08:12:19.606842+00:00,PI000438,01,3,20260915170615,20260915170607,20260915163135,20260915170615,PI
2026-09-15T08:12:19.606842+00:00,PI000456,01,3,20260915170615,20260915170442,20260915164141,20260915170615,PI
2026-09-15T08:12:19.606842+00:00,PI000557,02,3,20260915170640,20260915170236,20260915161924,20260915170640,PI
2026-09-15T08:12:19.606842+00:00,PI000575,01,2,20260915171118,20260915102240,20260915171059,,PI
2026-09-15T08:12:19.606842+00:00,PI000684,01,3,20260915171118,20260915170929,20260915162417,20260915162616,PI
2026-09-15T08:12:19.606842+00:00,PI069464,12,2,20260915170608,20260915074223,20260915111738,,PI
2026-09-15T08:12:19.606842+00:00,PI121403,01,3,20260915171121,20260915171117,20260914174239,20260915171121,PI
2026-09-15T08:12:19.606842+00:00,PI121430,11,3,20260915170307,20260915170104,20260911142700,20260915170307,PI
2026-09-15T08:12:19.606842+00:00,PI122387,01,3,20260915171121,20260915170848,20260915040930,20260915171121,PI
2026-09-15T08:12:19.606842+00:00,PI122387,08,3,20260915170752,20260915170423,20260913144140,20260915170752,PI
2026-09-15T08:12:19.606842+00:00,PI200361,11,3,20260915170906,20260915170626,20260914233519,20260915170906,PI
2026-09-15T08:12:19.606842+00:00,PI200396,02,2,20260915170619,20260915155447,20260915170517,,PI
2026-09-15T08:12:19.606842+00:00,PI200411,04,2,20260915171125,20260915140553,20260915162142,,PI
2026-09-15T08:12:19.606842+00:00,PI200715,04,3,20260915170624,20260915170434,20260915120404,20260915170624,PI
2026-09-15T08:12:19.606842+00:00,PI200716,09,2,20260915170226,20260915105230,20260913234017,,PI
2026-09-15T08:12:19.606842+00:00,PI200765,02,3,20260915171126,20260915170720,20260914232404,20260915171126,PI
2026-09-15T08:12:19.606842+00:00,PI200788,03,2,20260915171127,20260915160502,20260915170825,,PI
2026-09-15T08:12:19.606842+00:00,PI200810,21,2,20260915171128,20260915164239,20260915170749,,PI
2026-09-15T08:12:19.606842+00:00,PI200856,05,3,20260915171128,20260915170724,20260913200451,20260915171128,PI
2026-09-15T08:12:19.606842+00:00,PI200868,01,3,20260915170221,20260915170148,20260915143215,20260915170221,PI
2026-09-15T08:12:19.606842+00:00,PI200872,23,3,20260915170627,20260915170456,20260913005709,20260915170627,PI
2026-09-15T08:12:19.606842+00:00,PI200948,01,3,20260915171132,20260915170657,20260914115222,20260915171132,PI
2026-09-15T08:12:19.606842+00:00,PI200953,01,3,20260915171132,20260915170843,20260915055617,20260915171132,PI
2026-09-15T08:12:19.606842+00:00,PI200954,02,2,20260915170630,20260915125951,20260915155958,,PI
2026-09-15T08:12:19.606842+00:00,PI200959,03,3,20260915170632,20260915170328,20260915142719,20260915170632,PI
2026-09-15T08:12:19.606842+00:00,PI200963,03,2,20260915170632,20260915145027,20260913193219,,PI
2026-09-15T08:12:19.606842+00:00,PI200982,20,3,20260915170634,20260915170406,20260913213242,20260915170634,PI
2026-09-15T08:12:19.606842+00:00,PI200985,03,2,20260915171145,20260915064931,20260914145014,,PI
2026-09-15T08:12:19.606842+00:00,PI200990,06,2,20260915170650,20260915132428,20260915160514,,PI
2026-09-15T08:12:19.606842+00:00,PI202329,07,3,20260915171134,20260915170905,20260914205632,20260915171134,PI
2026-09-15T08:12:19.606842+00:00,PI202842,04,2,20260915170802,20260915055739,20260915110157,,PI
2026-09-15T08:12:19.606842+00:00,PI202988,10,3,20260915170842,20260915170748,20260914210338,20260915170842,PI
2026-09-15T08:12:19.606842+00:00,PI203002,01,2,20260915170623,20260915131840,20260915160153,,PI
2026-09-15T08:12:19.606842+00:00,PI203081,05,3,20260915170244,20260915165803,20260915161229,20260915170244,PI
2026-09-15T08:12:19.606842+00:00,PI204031,02,2,20260915170232,20260915162642,20260915165737,,PI
2026-09-15T08:12:19.606842+00:00,PI204033,04,3,20260915170638,20260915170410,20260914181836,20260915170638,PI
2026-09-15T08:12:19.606842+00:00,PI204034,11,2,20260915170845,20260915153359,20260915165610,,PI
2026-09-15T08:12:19.606842+00:00,PI204045,01,3,20260915170638,20260915170455,20260826211139,20260915170638,PI
2026-09-15T08:12:19.606842+00:00,PI204062,02,3,20260915170233,20260915170127,20260905155926,20260915170233,PI
2026-09-15T08:12:19.606842+00:00,PI204092,21,2,20260915170235,20260913065530,20260913100031,,PI
2026-09-15T08:12:19.606842+00:00,PI204092,47,2,20260915171146,20260915164328,20260915171045,,PI
2026-09-15T08:12:19.606842+00:00,PI204092,48,3,20260915171146,20260915171029,20260915154441,20260915171146,PI
2026-09-15T08:12:19.606842+00:00,PI204096,02,3,20260915171146,20260915171031,20260915081421,20260915171146,PI
2026-09-15T08:12:19.606842+00:00,PI204111,01,2,20260915170236,20260915155458,20260915165434,,PI
2026-09-15T08:12:19.606842+00:00,PI204119,23,2,20260915171147,20260915074229,20260915170700,,PI
2026-09-15T08:12:19.606842+00:00,PI204119,40,2,20260915170642,20260915125207,20260915160122,,PI
2026-09-15T08:12:19.606842+00:00,PI204124,03,3,20260915170237,20260915165653,20260915060420,20260915170237,PI
2026-09-15T08:12:19.606842+00:00,PI204136,22,2,20260915170645,20260914124444,20260914124553,,PI
2026-09-15T08:12:19.606842+00:00,PI204150,02,2,20260915170242,20260915144354,20260915162904,,PI
2026-09-15T08:12:19.606842+00:00,PI204150,07,2,20260915170242,20260915120902,20260915101005,,PI
2026-09-15T08:12:19.606842+00:00,PI204207,01,2,20260915170652,20260915131911,20260915170527,,PI
2026-09-15T08:12:19.606842+00:00,PI204214,01,2,20260915171158,20260915075035,20260915170925,,PI
2026-09-15T08:12:19.606842+00:00,PI204214,03,2,20260915170654,20260915154127,20260915160004,,PI
2026-09-15T08:12:19.606842+00:00,PI204218,05,3,20260915170249,20260915170144,20260913153157,20260915170249,PI
2026-09-15T08:12:19.606842+00:00,PI204235,07,2,20260915171201,20260915153608,20260915170952,,PI
2026-09-15T08:12:19.606842+00:00,PI204241,01,2,20260915170252,20260915153352,20260915165657,,PI
2026-09-15T08:12:19.606842+00:00,PI204262,01,3,20260915171205,20260915170815,20260915155852,20260915171205,PI
2026-09-15T08:12:19.606842+00:00,PI204275,03,2,20260915170257,20260915141300,20260915165831,,PI
2026-09-15T08:12:19.606842+00:00,PI204323,02,2,20260915170705,20260915162249,20260915170436,,PI
2026-09-15T08:12:19.606842+00:00,PI204334,05,2,20260915170301,20260915163030,20260915170117,,PI
2026-09-15T08:12:19.606842+00:00,PI306226,01,9,20260915170310,20260915161525,20260915161603,20260915161619,PI
2026-09-15T08:12:19.606842+00:00,PI700015,01,2,20260915171006,20260915094328,20260915170527,,PI
2026-09-15T08:12:19.606842+00:00,PI700970,01,2,20260915171008,20260915053400,20260915170531,,PI
2026-09-15T08:12:19.606842+00:00,PI700972,01,2,20260915170507,20260915155932,20260915170443,,PI
2026-09-15T08:12:19.606842+00:00,PI707314,03,3,20260915171013,20260915170716,20260915042603,20260915171013,PI
2026-09-15T08:12:19.606842+00:00,PI708719,13,3,20260915171017,20260915170634,20260915052240,20260915171017,PI
2026-09-15T08:12:19.606842+00:00,PI709244,02,3,20260915171018,20260915170548,20260915024612,20260915171018,PI
2026-09-15T08:12:19.606842+00:00,PI709336,02,3,20260915170517,20260915170112,20260914204837,20260915170517,PI
2026-09-15T08:12:19.606842+00:00,PI710357,02,2,20260915170530,20260915062158,20260915170155,,PI
2026-09-15T08:12:19.606842+00:00,PI711248,04,3,20260915170524,20260915170144,20260913144722,20260915170524,PI
2026-09-15T08:12:19.606842+00:00,PI712282,09,3,20260915171031,20260915170736,20260914202024,20260915171031,PI
2026-09-15T08:12:19.606842+00:00,PI712387,06,3,20260915171021,20260915170917,20260915162014,20260915171021,PI
2026-09-15T08:12:19.606842+00:00,PI712530,03,3,20260915171037,20260915170726,20260914234912,20260915171037,PI
2026-09-15T08:12:19.606842+00:00,PI713074,08,2,20260915171042,20260915070117,20260915105905,,PI
2026-09-15T08:12:19.606842+00:00,PI713370,24,3,20260915171038,20260915170855,20260914173859,20260915171038,PI
2026-09-15T08:12:19.606842+00:00,PI713430,14,3,20260915171037,20260915170726,20260914153910,20260915171037,PI
2026-09-15T08:12:19.606842+00:00,PI715645,06,2,20260915171049,20260915103228,20260915170943,,PI
2026-09-15T08:12:19.606842+00:00,PI717608,04,2,20260915170549,20260915104414,20260915144107,,PI
2026-09-15T08:12:19.606842+00:00,PI717723,01,2,20260915171059,20260914125126,20260915105938,,PI
2026-09-15T08:12:19.606842+00:00,PI718321,02,3,20260915171055,20260915170722,20260915112748,20260915171055,PI
2026-09-15T08:12:19.606842+00:00,PI718321,08,2,20260915171055,20260915092056,20260915145643,,PI
2026-09-15T08:12:19.606842+00:00,PI718321,10,2,20260915170553,20260915154602,20260915170408,,PI
2026-09-15T08:12:19.606842+00:00,PI718321,12,3,20260915170553,20260915170500,20260915143830,20260915170553,PI
2026-09-15T08:12:19.606842+00:00,PI722225,02,3,20260915170605,20260915170453,20260912152419,20260915170605,PI
2026-09-15T08:12:19.606842+00:00,PI722666,17,2,20260915170840,20260915125218,20260915141821,,PI
2026-09-15T08:12:19.606842+00:00,PI723240,04,3,20260915170836,20260915170459,20260915151704,20260915170836,PI
2026-09-15T08:12:19.606842+00:00,PI723258,04,3,20260915170439,20260915170220,20260915120209,20260915170439,PI
2026-09-15T08:12:19.606842+00:00,PI724453,24,2,20260915170344,20260915033333,20260915130932,,PI
2026-09-15T08:12:19.606842+00:00,PI724645,01,2,20260915170749,20260915153714,20260915170432,,PI
2026-09-15T08:12:19.606842+00:00,PI724711,03,2,20260915170343,20260915132023,20260915170219,,PI
2026-09-15T08:12:19.606842+00:00,PI748400,03,2,20260915170352,20260915160735,20260915163407,,PI
2026-09-15T08:12:19.606842+00:00,PI752102,09,2,20260915170546,20260915114823,20260915150549,,PI
2026-09-15T08:12:19.606842+00:00,PI752614,03,2,20260915171059,20260915020512,20260915053725,,PI
2026-09-15T08:12:19.606842+00:00,PI752801,04,2,20260915171054,20260915142241,20260915142448,,PI
2026-09-15T08:12:19.606842+00:00,PI760126,03,3,20260915171023,20260915170608,20260915132933,20260915171023,PI
2026-09-15T08:12:19.606842+00:00,PI760217,05,3,20260915171020,20260915170539,20260913172932,20260915171020,PI
2026-09-15T08:12:19.606842+00:00,PI761261,30,2,20260915171024,20260913234431,20260914033350,,PI
2026-09-15T08:12:19.606842+00:00,PI761352,27,2,20260915171024,20260915080545,20260915094742,,PI
2026-09-15T08:12:19.606842+00:00,PI761352,52,3,20260915171024,20260915170720,20260915170215,20260915171024,PI
2026-09-15T08:12:19.606842+00:00,PI761352,55,2,20260915171024,20260915164740,20260915170557,,PI
2026-09-15T08:12:19.606842+00:00,PI761432,12,2,20260915171024,20260915092451,20260915102832,,PI
2026-09-15T08:12:19.606842+00:00,PI761432,16,3,20260915170522,20260915170210,20260915083447,20260915170522,PI
2026-09-15T08:12:19.606842+00:00,PI762893,06,2,20260915171023,20260915140424,20260915170117,,PI
2026-09-15T08:12:19.606842+00:00,PI763341,16,3,20260915170837,20260915170505,20260914220238,20260915170837,PI
2026-09-15T08:12:19.606842+00:00,PI763792,02,2,20260915170538,20260915125501,20260915170208,,PI
2026-09-15T08:12:19.606842+00:00,PI763958,02,3,20260915171041,20260915170551,20260914153624,20260915171041,PI
2026-09-15T08:12:19.606842+00:00,PI763958,12,2,20260915170539,20260915120159,20260915170134,,PI
2026-09-15T08:12:19.606842+00:00,PI766530,02,2,20260915170555,20260915121851,20260915170504,,PI
2026-09-15T08:12:19.606842+00:00,PI766662,40,2,20260915170601,20260915132708,20260915170338,,PI
2026-09-15T08:12:19.606842+00:00,PI766931,09,3,20260915171101,20260915170751,20260915130022,20260915171101,PI
2026-09-15T08:12:19.606842+00:00,PI767274,04,3,20260915170557,20260915170243,20260915151030,20260915170557,PI
2026-09-15T08:12:19.606842+00:00,PI767274,18,2,20260915171057,20260915132446,20260915170732,,PI
2026-09-15T08:12:19.606842+00:00,PI768138,01,3,20260915170602,20260915170213,20260915005237,20260915170602,PI
2026-09-15T08:12:19.606842+00:00,PI768702,05,2,20260915171109,20260915072551,20260915081052,,PI
2026-09-15T08:12:19.606842+00:00,PI769680,42,3,20260915171109,20260915170932,20260908191225,20260915171109,PI
2026-09-15T08:12:19.606842+00:00,PI769833,02,2,20260915170708,20260915125111,20260915132129,,PI
2026-09-15T08:12:19.606842+00:00,PI770284,07,2,20260915170709,20260915151557,20260915162604,,PI
2026-09-15T08:12:19.606842+00:00,PI773222,02,2,20260915170757,20260915074819,20260915112620,,PI
2026-09-15T08:12:19.606842+00:00,PI773463,05,3,20260915170356,20260915170314,20260915121455,20260915170356,PI
2026-09-15T08:12:19.606842+00:00,PI773717,03,3,20260915170356,20260915165841,20260915091116,20260915170356,PI
2026-09-15T08:12:19.606842+00:00,PI775178,02,3,20260915170425,20260915170209,20260914114622,20260915170425,PI
2026-09-15T08:12:19.606842+00:00,PI780195,01,3,20260915171010,20260915170651,20260915130331,20260915171010,PI
2026-09-15T08:12:19.606842+00:00,PI793830,07,3,20260915170825,20260915170648,20260915120816,20260915170825,PI
2026-09-15T08:12:19.606842+00:00,PI794634,27,3,20260915170417,20260915170409,20260914161419,20260915170417,PI
2026-09-15T08:12:19.606842+00:00,PI796107,17,2,20260915170425,20260914230639,20260915081450,,PI
2026-09-15T08:12:19.606842+00:00,PI796562,13,3,20260915170427,20260915170235,20260915100858,20260915170427,PI
2026-09-15T08:12:19.606842+00:00,PI801383,03,3,20260915170359,20260915165919,20260915104729,20260915170359,PI
